Price,House Type,Area in sq ft,No. of Bedrooms,Location,City/County,Postal Code,Outcode,log_price,price_band
995000,Penthouse,1485,3,greenwich,london,SE10 0NW,SE10,13.81049801614073,4
2850000,House,5380,6,tadworth,surrey,KT20 6HZ,KT20,14.862829552244833,8
750000,Flat / Apartment,1043,3,,london,W9 3JS,W9,13.527828485512494,2
900000,House,1207,3,,london,SW17 7PL,SW17,13.710150042306449,3
875000,Flat / Apartment,922,3,john islip street,london,SW1P 4EA,SW1P,13.681979165339751,3
775000,House,1201,3,,london,SW19 8SH,SW19,13.560618308335483,2
565000,Flat / Apartment,653,1,canary wharf,london,E14 4AX,E14,13.244581010128577,1
2000000,New development,1342,3,shoreditch,london,EC1V 1AZ,EC1V,14.508657738524219,7
1000000,New development,772,2,shoreditch,london,EC1V 1AZ,EC1V,13.815510557964274,4
3075000,House,1477,3,,london,W8 7ST,W8,14.938815459222756,8
1250000,House,1877,4,canary wharf,london,E14 8EH,E14,14.038654109278484,5
895000,Flat / Apartment,601,1,fitzrovia,london,W1T 1PN,W1T,13.704578997256993,3
900000,Flat / Apartment,1273,2,shoreditch,london,EC1V 2NR,EC1V,13.710150042306449,3
699950,House,1226,3,west molesey,surrey,KT8 2PS,KT8,13.458764182902971,2
850000,Flat / Apartment,1382,3,dartmouth park,london,NW5 1SX,NW5,13.652991628466498,3
725000,Flat / Apartment,872,2,battersea,london,SW11 3LY,SW11,13.493926933836812,2
345000,Flat / Apartment,433,1,wandsworth,london,SW18 4GY,SW18,12.751299696013497,0
950000,House,1896,4,watford,hertfordshire,WD19 4QQ,WD19,13.764217263576723,3
1700000,Penthouse,1378,3,maida vale,london,W9 1SD,W9,14.346138809026444,6
1550000,Flat / Apartment,958,3,,london,W8 6QA,W8,14.253765488895429,6
1350000,Flat / Apartment,1428,3,lexham gardens,london,W8 5JH,W8,14.115615150414612,5
999950,Flat / Apartment,726,2,highbury,london,N5 1QZ,N5,13.815460556714232,4
3300000,House,2640,5,islington,london,N1 2BH,N1,15.009433026436708,8
1200000,House,2491,3,surbiton,surrey,KT5 8NQ,KT5,13.997832114758229,4
899950,House,1504,3,esher,surrey,KT10 8LJ,KT10,13.710094485207625,3
485000,New development,545,1,surrey quays,london,SE16 7UD,SE16,13.091904169919621,0
630000,Penthouse,1043,2,lindfield street,london,E14 6GT,E14,13.353475098367715,1
720000,Flat / Apartment,987,2,greenwich,london,SE10 0NW,SE10,13.487006490992238,2
2350000,House,2666,4,grove park,london,W4 3HP,W4,14.669925886120343,7
800000,Flat / Apartment,703,2,,london,SW6 6QE,SW6,13.592367006650065,2
1800000,House,1909,4,battersea,london,SW11 3DN,SW11,14.403297222866392,6
1650000,House,2942,5,,london,SW16 5PE,SW16,14.316285845876763,6
367500,Flat / Apartment,472,1,bow,london,E3 3QE,E3,12.814478597635029,0
945000,Flat / Apartment,1081,2,,london,SW4 9HP,SW4,13.758940206475879,3
2500000,House,5101,6,leatherhead,surrey,KT22 0UL,KT22,14.73180128983843,8
995000,House,1845,4,watford,hertfordshire,WD19 4EU,WD19,13.81049801614073,4
685000,Flat / Apartment,560,1,canter way,london,E1 8QE,E1,13.437174117244362,2
1100000,House,1582,4,hampstead,london,NW3 6NE,NW3,13.9108207377686,4
865000,New development,606,1,earls court,london,SW6 1UE,SW6,13.670484785914017,3
725000,Flat / Apartment,696,2,haverstock street,london,N1 8BX,N1,13.493926933836812,2
1200000,House,1310,4,chiswick,london,W4 5HG,W4,13.997832114758229,4
1700000,House,2126,4,barnes,london,SW13 9ER,SW13,14.346138809026444,6
425000,Flat / Apartment,574,1,,london,SW18 2HG,SW18,12.959844447906553,0
995000,House,1839,5,surbiton,surrey,KT6 5BX,KT6,13.81049801614073,4
525000,Flat / Apartment,596,2,earlsfield road,london,SW18 3DG,SW18,13.17115354157376,0
6350000,House,2948,4,,london,SW3 5AP,SW3,15.663965370868874,9
2275000,House,2803,5,teddington,middlesex,TW11 9PG,TW11,14.637490610367188,7
825000,Flat / Apartment,722,2,queenstown road,london,SW11 8NG,SW11,13.623138665316818,3
1750000,Flat / Apartment,1481,2,albert embankment,london,SE1 7TY,SE1,14.375126345899696,6
1100000,House,1632,3,wandsworth,london,SW18 3BN,SW18,13.9108207377686,4
530000,Flat / Apartment,626,2,,london,E3 5NQ,E3,13.180632285528304,0
1795000,Flat / Apartment,1149,2,st johns wood,london,NW8 6PH,NW8,14.400515579904516,6
725000,Flat / Apartment,805,2,,london,SW11 1BL,SW11,13.493926933836812,2
775000,Flat / Apartment,996,2,hackney,london,E8 3QW,E8,13.560618308335483,2
850000,House,1242,3,,london,W13 0JA,W13,13.652991628466498,3
825000,House,1272,3,esher,surrey,KT10 8BN,KT10,13.623138665316818,3
845000,House,1510,4,,london,SW16 3HA,SW16,13.64709190633931,3
850000,Flat / Apartment,826,2,clerkenwell,london,EC1V 7PA,EC1V,13.652991628466498,3
875000,Flat / Apartment,977,2,chiswick,london,W4 1SE,W4,13.681979165339751,3
1000000,House,1354,3,barnes,london,SW13 0AQ,SW13,13.815510557964274,4
1050000,Flat / Apartment,751,2,buckingham gate,london,SW1E 6PE,SW1E,13.864300722133706,4
575000,Flat / Apartment,765,2,,london,SW11 5RW,SW11,13.262125319779487,1
995000,Flat / Apartment,1013,2,,london,W6 0AU,W6,13.81049801614073,4
1650000,House,3285,4,esher,surrey,KT10 9EH,KT10,14.316285845876763,6
1545000,New development,1440,2,,london,W12 7GJ,W12,14.250534468313983,6
869995,Flat / Apartment,1333,2,,london,E1W 3HU,E1W,13.676242743487816,3
1295000,House,1647,4,putney,london,SW15 5QU,SW15,14.074021253115776,5
4250000,House,3893,5,ham common,surrey,TW10 7JB,TW10,15.2624295409006,9
1800000,House,1467,3,,london,SW1V 3SE,SW1V,14.403297222866392,6
799950,Flat / Apartment,1194,3,,london,SW11 2PN,SW11,13.592304504696857,2
1999500,House,3769,5,esher,surrey,KT10 9JW,KT10,14.50840770726901,7
775000,Flat / Apartment,863,2,putney,london,SW15 1QQ,SW15,13.560618308335483,2
885000,Penthouse,1084,3,,london,N16 8EP,N16,13.693342923990066,3
495000,Flat / Apartment,821,2,greenwich,london,SE10 0RU,SE10,13.112313041550827,0
1550000,New development,2690,5,east molesey,surrey,KT8 0PF,KT8,14.253765488895429,6
600000,Flat / Apartment,455,1,elm park gardens,london,SW10 9QW,SW10,13.304684934198283,1
1925000,House,4124,6,banstead,surrey,SM7 3EF,SM7,14.470436525704022,7
3425000,House,3622,6,,london,SW4 9SB,SW4,15.046612029678462,8
1500000,House,2278,5,barnes,london,SW13 9AF,SW13,14.22097566607244,6
800000,Flat / Apartment,708,2,queenstown road,london,SW11 8NT,SW11,13.592367006650065,2
1050000,Flat / Apartment,1020,2,,london,N5 1QP,N5,13.864300722133706,4
675000,Flat / Apartment,628,2,islington,london,N1 2XA,N1,13.422467969854667,1
875000,Flat / Apartment,1077,2,highgate,london,N6 5JG,N6,13.681979165339751,3
1900000,House,2061,5,twickenham,middlesex,TW1 2LY,TW1,14.457364444136669,7
450000,Flat / Apartment,708,2,northwood,middlesex,HA6 3LX,HA6,13.017002861746503,0
750000,Flat / Apartment,778,2,,london,W14 8HB,W14,13.527828485512494,2
685000,New development,1000,3,dalston lane,london,E8 1FA,E8,13.437174117244362,2
4000000,House,2435,3,marylebone,london,W1U 3ET,W1U,15.201804919084164,9
1335000,House,1771,3,putney,london,SW15 4HW,SW15,14.104441849816487,5
2250000,New development,1265,3,vaughan way,london,E1W 2AH,E1W,14.626440774180603,7
1625000,Flat / Apartment,1612,3,hampstead,london,NW3 7SG,NW3,14.301018373745976,6
850000,Flat / Apartment,723,2,,london,N7 8LE,N7,13.652991628466498,3
550000,Flat / Apartment,536,1,,london,N7 8LE,N7,13.217673557208654,0
1400000,House,1259,3,,london,N7 8LE,N7,14.151982794585487,5
1200000,House,1335,4,nightingale triangle,london,SW12 8AZ,SW12,13.997832114758229,4
5995000,New development,6313,6,wimbledon,london,SW19 7DW,SW19,15.606436346443752,9
495000,Flat / Apartment,767,2,copperwood place,london,SE10 8GD,SE10,13.112313041550827,0
2750000,House,2479,4,islington,london,N1 1JT,N1,14.827111469642754,8
1675000,House,2110,4,hackney,london,E8 1HE,E8,14.331323723241304,6
1595000,Flat / Apartment,1316,3,westminster,london,SW1P 2AR,SW1P,14.282384294201082,6
1395000,Flat / Apartment,1171,3,st johns wood park,london,NW8 6NJ,NW8,14.148404973237604,5
3295000,Flat / Apartment,2435,4,abbey road,london,NW8 9AQ,NW8,15.007916725918745,8
800000,Flat / Apartment,857,1,spitalfields,london,E1 6BP,E1,13.592367006650065,2
3300000,House,1669,3,belgravia,london,SW1W 8JP,SW1W,15.009433026436708,8
625000,Flat / Apartment,729,2,richmond,surrey,TW10 6JW,TW10,13.345506928718539,1
1000000,House,2232,5,chigwell,essex,IG7 5JA,IG7,13.815510557964274,4
2250000,House,1735,3,,london,W8 6UW,W8,14.626440774180603,7
550000,Flat / Apartment,585,1,highbury,london,N5 1LN,N5,13.217673557208654,0
3250000,House,2813,5,highgate,london,N6 5UB,N6,14.994165554305921,8
2990000,House,3175,6,fulham,london,SW6 3SN,SW6,14.91078394536687,8
475000,Flat / Apartment,566,1,asher way,london,E1W 2JD,E1W,13.071070083016778,0
750000,Flat / Apartment,885,2,limehouse,london,E14 8DD,E14,13.527828485512494,2
675000,Flat / Apartment,858,3,,london,W12 9DA,W12,13.422467969854667,1
950000,Flat / Apartment,1016,2,barnes,london,SW13 8DU,SW13,13.764217263576723,3
450000,Flat / Apartment,495,1,wandsworth,london,SW18 4SW,SW18,13.017002861746503,0
1500000,House,5587,7,coulsdon,surrey,CR5 3NS,CR5,14.22097566607244,6
2250000,Flat / Apartment,1547,3,primrose hill,london,NW3 3RP,NW3,14.626440774180603,7
2295000,House,3823,6,twickenham,middlesex,TW1 1HT,TW1,14.646243401476783,7
2675000,House,1087,3,,london,SW7 1HB,SW7,14.799459938312244,8
3650000,House,4135,5,richmond,surrey,TW10 5BN,TW10,15.110237725558674,9
1250000,Flat / Apartment,943,2,primrose hill road,london,NW3 3AX,NW3,14.038654109278484,5
650000,Flat / Apartment,1031,2,esher,surrey,KT10 9SL,KT10,13.38472764187182,1
850000,Flat / Apartment,861,2,vauxhall,london,SW8 2LR,SW8,13.652991628466498,3
1000000,Flat / Apartment,1514,2,canary wharf,london,E14 4EF,E14,13.815510557964274,4
825000,Flat / Apartment,687,2,kentish town,london,NW5 2LL,NW5,13.623138665316818,3
1050000,Flat / Apartment,1091,2,regatta lane,london,W6 9BF,W6,13.864300722133706,4
2375000,House,3116,6,highgate,london,N6 4LU,N6,14.68050799545088,7
2950000,House,3235,6,putney,london,SW15 6NH,SW15,14.897315728316002,8
1595000,Flat / Apartment,1219,2,battersea,london,SW11 3YL,SW11,14.282384294201082,6
3750000,House,2243,5,st johns wood,london,NW8 6JL,NW8,15.137266397946593,9
550000,Flat / Apartment,599,1,queens park,london,NW6 5FS,NW6,13.217673557208654,0
590000,Flat / Apartment,1048,2,royal docks,london,E16 1BW,E16,13.287877815881902,1
1298000,New development,591,1,covent garden,london,WC2B 5EL,WC2B,14.076335176246172,5
7100000,House,2908,5,belgravia,london,SW1W 8TW,SW1W,15.775605342011543,9
450000,Flat / Apartment,572,1,wandsworth,london,SW18 4AG,SW18,13.017002861746503,0
1795000,House,1842,3,islington,london,N1 7BL,N1,14.400515579904516,6
375000,Flat / Apartment,450,1,,london,E2 8AS,E2,12.834681304952548,0
660000,Flat / Apartment,929,2,canary wharf,london,E14 0LU,E14,13.399995114002609,1
7950000,Flat / Apartment,4168,4,primrose hill,london,NW3 3DN,NW3,15.888682486630515,9
775000,Flat / Apartment,858,2,,london,W12 7QY,W12,13.560618308335483,2
995000,Flat / Apartment,875,2,shoreditch,london,EC1V 1AL,EC1V,13.81049801614073,4
1350000,House,1520,3,barnes,london,SW13 9JF,SW13,14.115615150414612,5
535000,Flat / Apartment,887,3,,london,SW16 2EU,SW16,13.190022025878143,0
385000,Flat / Apartment,344,1,,london,W9 2DU,W9,12.86099861326992,0
1195000,Flat / Apartment,723,2,,london,SW5 9DQ,SW5,13.993656743347747,4
1195000,Penthouse,1260,3,putney,london,SW15 2JJ,SW15,13.993656743347747,4
1575000,Flat / Apartment,979,2,marylebone,london,W1G 7EG,W1G,14.269765830241871,6
3700000,House,2381,4,,london,SW7 1HB,SW7,15.123843377614453,9
550000,Flat / Apartment,474,1,kentish town,london,NW5 2AS,NW5,13.217673557208654,0
4250000,House,2402,3,hampstead,london,NW3 1NT,NW3,15.2624295409006,9
1300000,House,1668,4,,london,W5 1LT,W5,14.077874822431765,5
625000,Flat / Apartment,491,1,,london,SW5 9DN,SW5,13.345506928718539,1
445000,Flat / Apartment,667,2,devonport street,london,E1 0EG,E1,13.005829561148378,0
670000,Flat / Apartment,743,2,,london,SW12 9EA,SW12,13.415032991367148,1
1385000,House,1837,4,,london,SW12 8LL,SW12,14.141210697603576,5
1650000,House,2305,5,,london,SW12 9PA,SW12,14.316285845876763,6
625000,Flat / Apartment,768,2,nightingale lane,london,SW12 8AH,SW12,13.345506928718539,1
995000,Flat / Apartment,800,2,clerkenwell,london,EC1M 4DT,EC1M,13.81049801614073,4
465000,Flat / Apartment,594,1,chiswick,london,W4 2BZ,W4,13.049792684569493,0
1300000,Flat / Apartment,1299,2,barnes,london,SW13 8AH,SW13,14.077874822431765,5
2000000,House,3165,5,,london,W12 0JR,W12,14.508657738524219,7
1075000,Flat / Apartment,1138,2,hampstead,london,NW3 6XS,NW3,13.8878312195439,4
5000000,House,4980,6,,london,SW18 3RR,SW18,15.424948470398375,9
1750000,New development,2431,4,hilgrove road,london,NW6 4TH,NW6,14.375126345899696,6
1850000,House,1679,3,,london,SW11 3AD,SW11,14.430696197054507,6
900000,Flat / Apartment,1054,2,limehouse,london,E14 8BB,E14,13.710150042306449,3
4795000,Flat / Apartment,3943,5,vauxhall,london,SE1 7TY,SE1,15.383084266299676,9
600000,Flat / Apartment,568,1,augustas lane,london,N1 1QT,N1,13.304684934198283,1
665000,Flat / Apartment,956,2,,london,SW18 1SS,SW18,13.407542319637992,1
1650000,House,2335,3,wandsworth,london,SW17 7DX,SW17,14.316285845876763,6
999950,House,2249,5,esher,surrey,KT10 9BG,KT10,13.815460556714232,4
2250000,House,2030,6,,london,NW6 6TD,NW6,14.626440774180603,7
1245000,House,1773,4,,london,SW14 8BX,SW14,14.034646087880946,5
435000,Flat / Apartment,510,1,hackney,london,E9 5EL,E9,12.983101310070822,0
2000000,House,2315,5,,london,W6 0XX,W6,14.508657738524219,7
700000,Penthouse,623,2,grays inn road,london,WC1X 8ER,WC1X,13.458835614025542,2
730000,New development,801,2,woodfield place,london,W9 2BJ,W9,13.500799813124575,2
525000,Flat / Apartment,1239,2,northwood,middlesex,HA6 2SG,HA6,13.17115354157376,0
7250000,New development,1991,3,marylebone,london,W1U 4PY,W1U,15.796512026830857,9
2895000,House,4503,7,,london,SW17 8JL,SW17,14.878495668989233,8
2850000,Flat / Apartment,1275,3,mayfair,london,W1J 5JX,W1J,14.862829552244833,8
599950,Flat / Apartment,710,2,,london,SW11 4RR,SW11,13.304601597392535,1
5250000,House,3092,5,marylebone,london,W1G 8PT,W1G,15.473738634567807,9
600000,Flat / Apartment,869,2,greenwich,london,SE10 0GS,SE10,13.304684934198283,1
2350000,House,3071,5,,london,SW4 9JL,SW4,14.669925886120343,7
899950,Flat / Apartment,1195,2,putney,london,SW18 1PA,SW18,13.710094485207625,3
670000,Flat / Apartment,662,1,,london,N1 2XA,N1,13.415032991367148,1
1175000,Flat / Apartment,776,2,notting hill,london,W11 3BP,W11,13.976778705560397,4
1550000,House,1953,4,,london,SW11 6PZ,SW11,14.253765488895429,6
1995000,House,2116,5,,london,SW11 6EQ,SW11,14.506154608306101,7
1950000,Flat / Apartment,809,2,,london,SW1X 9RU,SW1X,14.48333993053993,7
725000,Duplex,940,3,hertford road,london,N1 4SD,N1,13.493926933836812,2
2250000,House,2293,4,south hampstead,london,NW6 4NN,NW6,14.626440774180603,7
400000,Flat / Apartment,708,2,chiswick,london,W4 4QF,W4,12.89921982609012,0
875000,Flat / Apartment,1141,2,battersea park road,london,SW11 4LZ,SW11,13.681979165339751,3
1500000,Flat / Apartment,1186,3,,london,SW11 4PY,SW11,14.22097566607244,6
2150000,House,2598,5,wandsworth,london,SW17 7DX,SW17,14.580978400103845,7
895000,House,1133,3,barnes,london,SW13 9AG,SW13,13.704578997256993,3
2175000,House,2243,4,,london,W6 7DS,W6,14.592539222504922,7
1750000,House,2012,5,,london,SW11 6AF,SW11,14.375126345899696,6
8500000,Flat / Apartment,3493,4,,london,W11 3DS,W11,15.955576721460545,9
2500000,House,1888,3,marylebone,london,W1H 5JH,W1H,14.73180128983843,8
925000,House,760,2,,london,SW4 7BW,SW4,13.737549016494562,3
550000,Flat / Apartment,481,1,leman street,london,E1 8GH,E1,13.217673557208654,0
879950,New development,1048,2,putney,london,SW15 1PP,SW15,13.687620366658358,3
2300000,House,2526,5,chiswick,london,W4 2NN,W4,14.648419680899378,7
650000,Flat / Apartment,664,2,putney,london,SW15 2DN,SW15,13.38472764187182,1
600000,New development,813,2,palmerston road,london,W3 8GJ,W3,13.304684934198283,1
775000,Flat / Apartment,941,1,kingsland road,london,E8 4DJ,E8,13.560618308335483,2
7250000,Flat / Apartment,2248,4,regents park,london,NW1 4HP,NW1,15.796512026830857,9
950000,Flat / Apartment,1160,3,,london,SW11 6NE,SW11,13.764217263576723,3
1650000,House,2434,5,,london,SW12 8AF,SW12,14.316285845876763,6
1000000,Flat / Apartment,909,2,,london,N7 8PL,N7,13.815510557964274,4
975000,Flat / Apartment,1281,2,,london,SW12 8RZ,SW12,13.790192749979985,3
675000,Flat / Apartment,1097,2,smugglers way,london,SW18 1DB,SW18,13.422467969854667,1
3495000,Flat / Apartment,2176,3,,london,SW1E 5BJ,SW1E,15.066843933650048,8
350000,Flat / Apartment,507,1,parkside,london,SW19 5NL,SW19,12.765688433465597,0
880000,House,1573,3,northwood,middlesex,HA6 2QL,HA6,13.687677186454389,3
1250000,Flat / Apartment,763,1,bayswater,london,W2 4NQ,W2,14.038654109278484,5
800000,Flat / Apartment,1022,2,canonbury,london,N1 2PQ,N1,13.592367006650065,2
735000,Flat / Apartment,747,2,hackney,london,E8 3LJ,E8,13.507625778194974,2
1995000,New development,1495,4,,london,SW5 0RQ,SW5,14.506154608306101,7
1350000,House,2355,5,,london,SW12 0HR,SW12,14.115615150414612,5
995000,House,1255,4,,london,SW12 9RY,SW12,13.81049801614073,4
2000000,House,2680,6,,london,SW17 8RA,SW17,14.508657738524219,7
750000,Flat / Apartment,1019,2,,london,SW16 1QF,SW16,13.527828485512494,2
1450000,Flat / Apartment,1849,2,fairmont avenue,london,E14 9JD,E14,14.187074114396758,5
1300000,New development,1203,3,canary wharf,london,E14 9SH,E14,14.077874822431765,5
800000,Flat / Apartment,833,2,,london,W6 0NJ,W6,13.592367006650065,2
1100000,House,1822,4,east molesey,surrey,KT8 9AZ,KT8,13.9108207377686,4
2795000,House,4704,4,walton-on-thames,surrey,KT12 1ET,KT12,14.843342664571336,8
2000000,House,2226,4,,london,SW4 0DB,SW4,14.508657738524219,7
360000,Flat / Apartment,411,1,bethnal green,london,E2 9RA,E2,12.793859310432293,0
950000,Flat / Apartment,970,2,fulham,london,SW6 2FJ,SW6,13.764217263576723,3
825000,Flat / Apartment,1819,3,bushey,hertfordshire,WD23 2RG,WD23,13.623138665316818,3
2950000,Flat / Apartment,840,2,mayfair,london,W1K 6LD,W1K,14.897315728316002,8
1200000,House,1572,3,,london,SW17 7QP,SW17,13.997832114758229,4
15000000,New development,6333,4,,london,SW10 9UZ,SW10,16.523560759066484,9
950000,Penthouse,1255,2,,london,SW19 4BJ,SW19,13.764217263576723,3
1495000,Flat / Apartment,939,2,,london,W2 4TQ,W2,14.217636764806924,5
2750000,House,2738,5,,london,SW1V 4LZ,SW1V,14.827111469642754,8
615000,Flat / Apartment,694,2,manfred road,london,SW15 2RT,SW15,13.329377546788654,1
580000,Flat / Apartment,817,2,wandsworth,london,SW18 2LR,SW18,13.270783382522602,1
475000,Flat / Apartment,695,2,,london,SW19 6AZ,SW19,13.071070083016778,0
525000,Flat / Apartment,1152,3,,london,SW16 1RB,SW16,13.17115354157376,0
325000,Flat / Apartment,500,1,poplar high street,london,E14 0BB,E14,12.691580461311874,0
995000,Flat / Apartment,1039,2,college crescent,london,NW3 5DP,NW3,13.81049801614073,4
995000,House,1275,2,battersea,london,SW11 2BQ,SW11,13.81049801614073,4
1295000,House,1775,3,,london,SW19 1NP,SW19,14.074021253115776,5
1150000,House,1758,4,wandsworth,london,SW18 2DT,SW18,13.955272500339433,4
1100000,House,1432,4,wandsworth,london,SW18 3AT,SW18,13.9108207377686,4
560000,Flat / Apartment,661,2,,london,SW18 2DU,SW18,13.235692062711331,1
475000,Flat / Apartment,471,1,shannon place,london,NW8 7DP,NW8,13.071070083016778,0
1100000,Penthouse,1052,2,shoreditch,london,E1 6NQ,E1,13.9108207377686,4
7250000,Flat / Apartment,2258,3,,london,SW1X 0HU,SW1X,15.796512026830857,9
1695000,House,1842,4,richmond,surrey,TW9 3AL,TW9,14.343193298796688,6
499999,Flat / Apartment,464,1,chalk farm,london,NW1 8AY,NW1,13.12236137740233,0
398000,Flat / Apartment,292,1,primrose hill,london,NW3 3AJ,NW3,12.894207284266574,0
845000,House,776,2,,london,SW11 1EB,SW11,13.64709190633931,3
2100000,House,1677,3,islington,london,N1 1JG,N1,14.557447902693651,7
1395000,Flat / Apartment,1359,3,,london,N1 3NW,N1,14.148404973237604,5
900000,Flat / Apartment,1013,2,llanvanor road,london,NW2 2AP,NW2,13.710150042306449,3
1850000,House,1623,3,,london,NW5 1SU,NW5,14.430696197054507,6
4500000,Flat / Apartment,2774,4,belsize park,london,NW3 4LD,NW3,15.319587954740548,9
1650000,House,2698,5,east molesey,surrey,KT8 9JF,KT8,14.316285845876763,6
925000,House,1483,4,esher,surrey,KT10 0AU,KT10,13.737549016494562,3
1495000,Flat / Apartment,868,2,,london,SW7 4NN,SW7,14.217636764806924,5
